  I     	  II     	  AO     	  AO'		
-20.75   	-66.53   	126.67   	-167.85		
-19.23   	-60.73   	126.00   	-142.42		
-20.75   	-56.15   	125.43   	-111.90		
-25.33   	-51.27   	124.98   	 -96.64		
-30.82   	-45.47   	124.60   	 -76.30		
-34.79   	-37.84   	124.29   	 -71.21		
-36.62   	-30.52   	124.01   	 -66.12		
-37.84   	-25.63   	123.74   	 -61.04		
-39.37   	-25.02   	123.50   	 -71.21		
-41.20   	-26.86   	123.21   	 -71.21		
-42.42   	-29.30   	122.93   	 -86.47		
-43.64   	-30.52   	122.58   	 -96.64		
-44.25   	-31.43   	122.20   	-101.73		
-44.25   	-34.48   	121.79   	-116.99		
-44.56   	-39.37   	121.32   	-116.99		
-44.86   	-43.95   	120.85   	-116.99		
-45.47   	-45.17   	120.39   	-116.99		
-46.39   	-42.42   	119.92   	-111.90		
-47.61   	-37.84   	119.47   	-101.73		
-48.52   	-35.40   	119.06   	 -91.56		
-48.52   	-35.40   	118.70   	 -91.56		
-48.22   	-35.40   	118.33   	 -76.30		
-49.13   	-30.82   	118.03   	 -76.30		
-52.80   	-20.75   	117.72   	 -71.21		
-58.29   	 -7.32   	117.44   	 -66.12		
-61.34   	  7.63   	117.17   	 -66.12		
-54.32   	 25.02   	116.91   	 -66.12		
-29.91   	 49.13   	116.64   	 -55.95		
 17.70   	 86.67   	116.42   	 -55.95		
 90.03   	142.82   	116.19   	 -40.69		
187.38   	222.47   	116.03   	 -30.52		
309.75   	325.32   	115.91   	 -20.35		
454.71   	433.96   	115.83   	   0.00		
606.99   	504.76   	115.83   	  10.17		
723.88   	476.07   	115.87   	  25.43		
747.38(R)	310.97   	115.97   	  30.52		
640.56   	 38.76   	116.09   	  40.69		
418.09   	-241.39   	116.26   	  35.61		
152.28   	-412.29   	116.40   	  35.61		
-66.53   	-409.55   	116.54   	  30.52		
-186.16   	-270.39   	116.66   	  15.26		
-221.56   	-103.45   	116.72   	   5.09		
-229.19   	-14.65   	116.74   	  -5.09		
-253.30   	-41.81   	116.72   	 -15.26		
-295.72   	-148.01   	116.66   	 -15.26		
-327.45   	-257.87   	116.60   	  -5.09		
-319.52   	-308.23   	116.58   	  25.43		
-267.64   	-281.07   	116.68   	  76.30		
-192.87   	-200.81   	116.99   	 142.42		
-122.07   	-109.25   	117.56   	 239.06		
-72.63   	-42.72   	118.51   	 335.71		
-47.91   	-15.56   	119.86   	 457.78		
-40.89   	-19.53   	121.69   	 579.86		
-42.11   	-34.18   	124.01   	 701.93		
-43.64   	-41.50   	126.82   	 808.75		
-42.11   	-36.01   	130.05   	 900.30		
-39.06   	-22.89   	133.65   	 971.51		
-36.93   	-10.68   	137.54   	1012.20		
-36.62   	 -5.80   	141.59   	1027.46		
-37.54   	 -9.16   	145.70   	1007.12		
-38.76   	-17.70   	149.72   	 956.25		
-39.37   	-26.55   	153.55   	 869.78		
-38.76   	-32.04   	157.03   	 757.88		
-37.23   	-33.57   	160.06   	 620.55		
-36.01   	-31.74   	162.54   	 478.13		
-36.32   	-28.99   	164.46   	 325.53		
-38.45   	-28.08   	165.76   	 162.77		
-40.28   	-28.69   	166.41   	  15.26		
-40.28   	-28.69   	166.47   	-127.16		
-38.45   	-25.63   	165.96   	-244.15		
-35.71   	-19.23   	164.98   	-345.88		
-33.26   	-10.99   	163.60   	-422.18		
-31.74   	 -4.58   	161.91   	-478.13		
-30.21   	 -2.44   	160.00   	-503.56		
-27.16   	 -4.58   	157.99   	-513.73		
-23.50   	 -7.93   	155.93   	-503.56		
-21.36   	-10.07   	153.92   	-473.04		
-21.67   	 -9.16   	152.02   	-422.18		
-24.11   	 -6.71   	150.34   	-361.14		
-25.63   	 -3.97   	148.89   	-300.10		
-24.41   	 -1.53   	147.69   	-228.89		
-20.45   	  1.22   	146.77   	-167.85		
-16.78   	  5.19   	146.10   	-106.82		
-15.26   	 11.29   	145.68   	 -61.04		
-15.87   	 18.62   	145.43   	 -20.35		
-17.09   	 26.25   	145.35   	  -5.09		
-17.09   	 33.57   	145.33   	   0.00		
-16.48   	 39.67   	145.33   	   0.00		
-16.48   	 44.86   	145.33   	 -15.26		
-17.40   	 50.35   	145.27   	 -35.61		
-19.23   	 57.68   	145.13   	 -66.12		
-20.75   	 67.44   	144.86   	 -91.56		
