  I     	  II     	  AO     	  AO'		
-104.06   	-18.92   	 94.32   	 279.75		
-104.37   	-18.62   	 95.44   	 315.36		
-104.37   	-18.31   	 96.70   	 350.97		
-103.76   	-17.70   	 98.11   	 361.14		
-103.15   	-16.48   	 99.55   	 371.31		
-101.93   	-14.95   	101.04   	 350.97		
-100.71   	-12.82   	102.44   	 335.71		
-100.40   	-10.99   	103.78   	 305.19		
-100.71   	 -9.16   	105.00   	 284.84		
-101.01   	 -7.02   	106.14   	 269.58		
-101.01   	 -4.58   	107.22   	 264.50		
-101.32   	 -1.83   	108.28   	 269.58		
-101.93   	  0.92   	109.36   	 284.84		
-103.15   	  3.66   	110.50   	 300.10		
-104.37   	  6.71   	111.70   	 315.36		
-104.37   	 10.68   	112.96   	 330.62		
-103.15   	 15.56   	114.28   	 330.62		
-101.01   	 20.45   	115.60   	 330.62		
-100.40   	 24.72   	116.93   	 325.53		
-101.32   	 28.38   	118.23   	 320.45		
-103.45   	 32.04   	119.51   	 300.10		
-105.59   	 36.32   	120.71   	 295.01		
-106.51   	 41.20   	121.89   	 279.75		
-106.20   	 46.08   	123.01   	 264.50		
-105.59   	 50.66   	124.07   	 259.41		
-105.29   	 55.24   	125.11   	 254.32		
-104.98   	 60.12   	126.12   	 244.15		
-103.76   	 65.92   	127.10   	 233.98		
-100.71   	 72.02   	128.04   	 223.80		
-96.44   	 77.21   	128.93   	 213.63		
-91.55   	 81.18   	129.79   	 203.46		
-87.89   	 84.84   	130.60   	 188.20		
-85.75   	 88.20   	131.35   	 172.94		
-83.92   	 92.16   	132.04   	 162.77		
-80.87   	 96.13   	132.70   	 152.59		
-75.68   	 99.79   	133.31   	 137.33		
-68.36   	102.84   	133.86   	 127.16		
-60.42   	104.98   	134.36   	 116.99		
-52.19   	106.51   	134.83   	 101.73		
-43.95   	106.81   	135.24   	  86.47		
-35.40   	105.90   	135.58   	  71.21		
-26.55   	104.37   	135.87   	  50.86		
-17.09   	102.54   	136.07   	  30.52		
 -7.02   	100.71   	136.19   	  10.17		
  3.05   	 99.18   	136.24   	 -15.26		
 12.51   	 97.35   	136.17   	 -30.52		
 20.75   	 95.52   	136.05   	 -61.04		
 27.47   	 93.69   	135.81   	 -76.30		
 32.65   	 91.25   	135.50   	-106.82		
 36.62   	 88.81   	135.08   	-132.25		
 39.06   	 85.75   	134.55   	-162.77		
 40.28   	 81.79   	133.90   	-203.46		
 39.67   	 76.60   	133.08   	-244.15		
 37.84   	 70.19   	132.11   	-284.84		
 34.48   	 63.78   	130.97   	-325.53		
 30.82   	 57.68   	129.66   	-356.05		
 27.16   	 52.19   	128.24   	-386.57		
 23.80   	 47.61   	126.69   	-412.00		
 21.06   	 43.95   	125.05   	-422.18		
 18.01   	 40.28   	123.36   	-432.35		
 14.04   	 36.93   	121.63   	-417.09		
  9.77   	 32.96   	119.96   	-391.66		
  5.49   	 29.30   	118.39   	-345.88		
  1.83   	 25.63   	117.01   	-300.10		
 -0.61   	 21.97   	115.81   	-259.41		
 -3.05   	 18.62   	114.77   	-218.72		
 -5.49   	 15.26   	113.90   	-193.29		
 -8.24   	 12.21   	113.12   	-172.94		
-10.38   	 10.38   	112.43   	-152.59		
-11.60   	  8.85   	111.82   	-142.42		
-11.90   	  8.24   	111.25   	-122.07		
-12.82   	  7.63   	110.76   	-106.82		
-14.65   	  6.71   	110.34   	 -81.38		
-17.70   	  5.19   	110.01   	 -66.12		
-21.06   	  3.36   	109.75   	 -45.78		
-23.19   	  1.53   	109.56   	 -40.69		
-24.11   	  0.00   	109.40   	 -35.61		
-24.72   	 -1.22   	109.26   	 -45.78		
-25.63   	 -2.75   	109.07   	 -61.04		
-27.77   	 -3.97   	108.83   	 -81.38		
-29.91   	 -4.88   	108.50   	-106.82		
-31.74   	 -4.88   	108.08   	-132.25		
-32.04   	 -4.27   	107.55   	-152.59		
-31.13   	 -3.97   	106.94   	-167.85		
-30.21   	 -4.27   	106.27   	-183.11		
-30.52   	 -5.49   	105.53   	-183.11		
-31.74   	 -6.71   	104.80   	-188.20		
-32.96   	 -7.02   	104.05   	-183.11		
-32.96   	 -6.41   	103.32   	-178.03		
-32.35   	 -5.49   	102.60   	-172.94		
-31.43   	 -4.27   	101.91   	-162.77		
-31.13   	 -3.66   	101.26   	-162.77		
-30.82   	 -3.97   	100.61   	-157.68		
-30.82   	 -5.49   	 99.98   	-152.59		
-30.82   	 -7.93   	 99.37   	-147.51		
-30.82   	 -9.77   	 98.78   	-142.42		
-31.13   	-10.68   	 98.21   	-142.42		
-32.04   	 -9.77   	 97.64   	-137.33		
-32.96   	 -7.93   	 97.09   	-137.33		
-33.26   	 -6.41   	 96.54   	-127.16		
-32.35   	 -6.71   	 96.03   	-122.07		
-31.13   	 -8.54   	 95.54   	-122.07		
-30.21   	-10.99   	 95.06   	-111.90		
-30.21   	-12.82   	 94.61   	-111.90		
-30.82   	-13.43   	 94.16   	-106.82		
-31.74   	-12.82   	 93.73   	-106.82		
-32.35   	-10.68   	 93.31   	-106.82		
-32.35   	 -8.85   	 92.88   	-101.73		
-32.65   	 -7.63   	 92.47   	-106.82		
-33.26   	 -8.24   	 92.04   	-106.82		
-34.18   	-10.07   	 91.62   	-101.73		
-34.48   	-11.90   	 91.21   	-106.82		
-34.48   	-13.12   	 90.78   	-106.82		
-34.18   	-13.43   	 90.36   	-106.82		
-34.18   	-13.43   	 89.93   	-101.73		
-34.79   	-14.04   	 89.52   	-106.82		
-35.10   	-14.65   	 89.09   	 -96.64		
-35.10   	-15.26   	 88.71   	 -96.64		
-34.79   	-14.95   	 88.32   	 -96.64		
-34.18   	-14.65   	 87.93   	 -91.56		
-34.48   	-14.04   	 87.57   	 -91.56		
-35.10   	-13.73   	 87.20   	 -86.47		
-36.01   	-13.12   	 86.86   	 -81.38		
-36.32   	-11.90   	 86.53   	 -81.38		
-36.01   	-10.38   	 86.21   	 -81.38		
-35.71   	 -9.16   	 85.88   	 -76.30		
-35.71   	 -8.85   	 85.57   	 -81.38		
-36.62   	 -9.16   	 85.25   	 -76.30		
-37.23   	 -9.77   	 84.94   	 -76.30		
-37.23   	 -9.77   	 84.64   	 -76.30		
-36.32   	 -9.46   	 84.33   	 -76.30		
-35.10   	 -9.16   	 84.03   	 -76.30		
-34.48   	 -8.85   	 83.72   	 -76.30		
